Area Name,Year,Sex,Total
John d'Or Prairie 215,2016,3,1181
Tall Cree 173,2016,3,215
Tall Cree 173A,2016,3,171
Beaver Ranch 163,2016,3,16
Boyer 164,2016,3,228
Child Lake 164A,2016,3,200
Hay Lake 209,2016,3,1012
Bushe River 207,2016,3,527
Upper Hay River 212,2016,3,309
Kapawe'no First Nation (Halcro 150C),2016,3,0
Little Buffalo,2016,3,412
Carcajou 187,2016,3,0
Desmarais,2016,3,135
Woodland Cree 226,2016,3,753
Woodland Cree 228,2016,3,150
Kapawe'no First Nation (Grouard 230),2016,3,0
Fort Vermilion 173B,2016,3,100
Loon Lake 235,2016,3,553
Fox Creek,2016,3,1992
Grande Cache,2016,3,4418
Greenview No. 16,2016,3,5485
Valleyview,2016,3,1817
Sturgeon Lake 154,2016,3,1183
Sturgeon Lake 154A,2016,3,24
Grande Prairie County No. 1,2016,3,23052
Hythe,2016,3,897
Beaverlodge,2016,3,2710
Wembley,2016,3,1562
Grande Prairie,2016,3,62338
Sexsmith,2016,3,2752
Peace River,2016,3,7662
Smoky River No. 130,2016,3,2372
McLennan,2016,3,907
Donnelly,2016,3,314
Falher,2016,3,1205
Girouxville,2016,3,285
Birch Hills County,2016,3,1808
Spirit River No. 133,2016,3,774
Rycroft,2016,3,693
Spirit River,2016,3,1150
Saddle Hills County,2016,3,2644
Fairview No. 136,2016,3,1894
Fairview,2016,3,3611
Peace No. 135,2016,3,1629
Berwyn,2016,3,585
Grimshaw,2016,3,2852
Horse Lakes 152B,2016,3,435
Duncan's 151A,2016,3,169
Cypress County,2017,1,4040
Medicine Hat,2017,1,31692
Forty Mile County No. 8,2017,1,1824
Foremost,2017,1,268
Bow Island,2017,1,1074
Redcliff,2017,1,3067
Warner County No. 5,2017,1,2184
Coutts,2017,1,140
Milk River,2017,1,443
Warner,2017,1,174
Raymond,2017,1,2074
Stirling,2017,1,621
Lethbridge County,2017,1,5812
Lethbridge,2017,1,46115
Coalhurst,2017,1,1133
Nobleford,2017,1,572
Barons,2017,1,175
Picture Butte,2017,1,952
Coaldale,2017,1,4343
Taber,2017,1,4017
Taber,2017,1,4495
Barnwell,2017,1,423
Vauxhall,2017,1,758
Newell County No. 4,2017,1,3966
Tilley,2017,1,192
Brooks,2017,1,8152
Duchess,2017,1,563
Rosemary,2017,1,186
Bassano,2017,1,734
Cardston County,2017,1,2184
Magrath,2017,1,1111
Improvement District No. 4 Waterton,2017,1,42
Cardston,2017,1,1828
Glenwood,2017,1,158
Hill Spring,2017,1,90
Pincher Creek No. 9,2017,1,1730
Pincher Creek,2017,1,1875
Cowley,2017,1,126
Willow Creek No. 26,2017,1,2793
Fort Macleod,2017,1,1584
Granum,2017,1,245
Claresholm,2017,1,1929
Stavely,2017,1,282
Nanton,2017,1,1090
Piikani 147,2017,1,664
Blood 148,2017,1,2444
Blood 148A,2017,1,0
Acadia No. 34,2017,1,255
Special Area No. 2,2017,1,1036
Empress,2017,1,88
Hanna,2017,1,1222
Special Area No. 3,2017,1,564
Oyen,2017,1,425
Cereal,2017,1,66
Youngstown,2017,1,94
Special Area No. 4,2017,1,677
Veteran,2017,1,118
Consort,2017,1,314
Vulcan County,2017,1,2158
Carmangay,2017,1,219
Champion,2017,1,203
Vulcan,2017,1,994
Lomond,2017,1,100
Milo,2017,1,64
Arrowwood,2017,1,100
Wheatland County,2017,1,4581
Strathmore,2017,1,6563
Hussar,2017,1,101
Standard,2017,1,205
Rockyford,2017,1,172
Drumheller,2017,1,4722
Starland County,2017,1,1120
Delia,2017,1,103
Munson,2017,1,119
Morrin,2017,1,132
Kneehill County,2017,1,2712
Carbon,2017,1,340
Acme,2017,1,382
Linden,2017,1,393
Three Hills,2017,1,1690
Trochu,2017,1,558
Siksika 146,2017,1,1561
Foothills No. 31,2017,1,13351
High River,2017,1,8003
Longview,2017,1,166
Turner Valley,2017,1,1331
Black Diamond,2017,1,1439
Okotoks,2017,1,15078
Rocky View County,2017,1,22874
Calgary,2017,1,673246
Chestermere,2017,1,9081
Cochrane,2017,1,10644
Airdrie,2017,1,26223
Irricana,2017,1,689
Beiseker,2017,1,445
Crossfield,2017,1,1789
Mountain View County,2017,1,7976
Carstairs,2017,1,2177
Cremona,2017,1,250
Didsbury,2017,1,3051
Olds,2017,1,5007
Sundre,2017,1,1622
Eden Valley 216,2017,1,330
Tsuu T'ina Nation 145 (Sarcee 145),2017,1,1225
Provost No. 52,2017,1,1219
Provost,2017,1,1007
Czar,2017,1,102
Hughenden,2017,1,121
Amisk,2017,1,102
Paintearth County No. 18,2017,1,1013
Coronation,2017,1,468
Castor,2017,1,448
Halkirk,2017,1,65
Stettler County No. 6,2017,1,2667
Big Valley,2017,1,193
Gadsby,2017,1,14
Botha,2017,1,95
Stettler,2017,1,2849
White Sands,2017,1,49
Rochon Sands,2017,1,37
Donalda,2017,1,135
Flagstaff County,2017,1,1752
Alliance,2017,1,99
Galahad,2017,1,67
Forestburg,2017,1,435
Heisler,2017,1,85
Daysland,2017,1,379
Strome,2017,1,121
Killam,2017,1,484
Sedgewick,2017,1,439
Lougheed,2017,1,126
Hardisty,2017,1,310
Wainwright No. 61,2017,1,2157
Chauvin,2017,1,198
Edgerton,2017,1,174
Wainwright,2017,1,2926
Irma,2017,1,247
Red Deer County,2017,1,11211
Elnora,2017,1,166
Delburne,2017,1,456
Jarvis Bay,2017,1,97
Bowden,2017,1,729
Innisfail,2017,1,4498
Penhold,2017,1,1419
Red Deer,2017,1,51784
Sylvan Lake,2017,1,7205
Norglenwold,2017,1,126
Lacombe County,2017,1,6163
Birchcliff,2017,1,60
Eckville,2017,1,649
Half Moon Bay,2017,1,20
Bentley,2017,1,586
Sunbreaker Cove,2017,1,39
Gull Lake,2017,1,60
Blackfalds,2017,1,3719
Lacombe,2017,1,6575
Clive,2017,1,369
Alix,2017,1,487
Ponoka County,2017,1,5318
Ponoka,2017,1,3712
Parkland Beach,2017,1,72
Rimbey,2017,1,1310
Samson 137,2017,1,2173
Samson 137A,2017,1,20
Montana 139,2017,1,352
Clearwater County,2017,1,6698
Burnstick Lake,2017,1,10
Caroline,2017,1,264
Rocky Mountain House,2017,1,3560
O'Chiese 203,2017,1,365
Sunchild 202,2017,1,328
Big Horn 144A,2017,1,69
Camrose County,2017,1,4288
Bashaw,2017,1,467
Rosalind,2017,1,99
Ferintosh,2017,1,95
Edberg,2017,1,86
New Norway,2017,1,151
Bawlf,2017,1,199
Camrose,2017,1,8810
Bittern Lake,2017,1,130
Hay Lakes,2017,1,230
Beaver County,2017,1,3147
Tofield,2017,1,1121
Ryley,2017,1,262
Holden,2017,1,203
Viking,2017,1,513
Minburn County No. 27,2017,1,1838
Vegreville,2017,1,2871
Innisfree,2017,1,111
Minburn,2017,1,53
Mannville,2017,1,440
Vermilion River County,2017,1,4360
Paradise Valley,2017,1,90
Lloydminster (Part),2017,1,9479
Kitscoty,2017,1,434
Vermilion,2017,1,1995
Marwayne,2017,1,314
Dewberry,2017,1,116
Two Hills County No. 21,2017,1,1738
Myrnam,2017,1,203
Two Hills,2017,1,691
Willingdon,2017,1,155
Lamont County,2017,1,2190
Andrew,2017,1,211
Mundare,2017,1,447
Chipman,2017,1,157
Lamont,2017,1,929
Bruderheim,2017,1,630
Improvement District No. 13 Elk Island,2017,1,7
Makaoo (Part) 120,2017,1,99
Wetaskiwin County No. 10,2017,1,6920
Wetaskiwin,2017,1,7353
Argentia Beach,2017,1,8
Grandview,2017,1,60
Poplar Bay,2017,1,40
Crystal Springs,2017,1,53
Norris Beach,2017,1,27
Ma-Me-O Beach,2017,1,55
Silver Beach,2017,1,25
Millet,2017,1,1341
Leduc County,2017,1,8537
Beaumont,2017,1,8141
Leduc,2017,1,14909
Devon,2017,1,4031
Calmar,2017,1,1263
Sundance Beach,2017,1,44
Thorsby,2017,1,570
Itaska Beach,2017,1,9
Golden Days,2017,1,85
Warburg,2017,1,468
Breton,2017,1,244
Drayton Valley,2017,1,4275
Brazeau County,2017,1,4535
Parkland County,2017,1,19099
Seba Beach,2017,1,72
Betula Beach,2017,1,5
Point Alison,2017,1,8
Lakeview,2017,1,13
Kapasiwin,2017,1,5
Wabamun,2017,1,390
Spring Lake,2017,1,290
Stony Plain,2017,1,8931
Spruce Grove,2017,1,16108
Strathcona County,2017,1,55758
Fort Saskatchewan,2017,1,11735
Sturgeon County,2017,1,12368
Edmonton,2017,1,494654
St. Albert,2017,1,36480
Gibbons,2017,1,1883
Redwater,2017,1,1155
Bon Accord,2017,1,908
Morinville,2017,1,5210
Legal,2017,1,745
Ermineskin 138,2017,1,1144
Pigeon Lake 138A,2017,1,263
Louis Bull 138B,2017,1,834
Stony Plain 135,2017,1,560
Alexander 134,2017,1,604
Wabamun 133A,2017,1,656
Wabamun 133B,2017,1,8
Cold Lake,2017,1,7836
Bonnyville No. 87,2017,1,6365
Bonnyville,2017,1,3424
Bonnyville Beach,2017,1,52
Glendon,2017,1,253
Pelican Narrows,2017,1,83
St. Paul County No. 19,2017,1,3359
Elk Point,2017,1,762
St. Paul,2017,1,2818
Horseshoe Bay,2017,1,22
Smoky Lake County,2017,1,2249
Vilna,2017,1,129
Waskatenau,2017,1,131
Smoky Lake,2017,1,551
Lac la Biche County,2017,1,4651
Unipouheos 121,2017,1,441
Puskiakiwenin 122,2017,1,266
Saddle Lake 125,2017,1,2195
White Fish Lake 128,2017,1,660
Cold Lake 149,2017,1,323
Kehewin 123,2017,1,575
Cold Lake 149A,2017,1,28
Cold Lake 149B,2017,1,81
Beaver Lake 131,2017,1,234
Heart Lake 167,2017,1,95
Lac Ste. Anne County,2017,1,5413
Mayerthorpe,2017,1,705
Nakamun Park,2017,1,21
Val Quentin,2017,1,85
West Cove,2017,1,63
Yellowstone,2017,1,63
Ross Haven,2017,1,71
Castle Island,2017,1,10
Silver Sands,2017,1,43
Sunset Point,2017,1,121
Alberta Beach,2017,1,469
Birch Cove,2017,1,28
Onoway,2017,1,532
South View,2017,1,20
Sandy Beach,2017,1,126
Sunrise Beach,2017,1,79
Barrhead County No. 11,2017,1,3226
Barrhead,2017,1,2135
Westlock County,2017,1,4028
Woodlands County,2017,1,2291
Whitecourt,2017,1,4906
Westlock,2017,1,2335
Clyde,2017,1,260
Larkspur,2017,1,23
Thorhild County No. 7,2017,1,1874
Athabasca County,2017,1,4100
Mewatha Beach,2017,1,45
Boyle,2017,1,438
Sunset Beach,2017,1,21
Athabasca,2017,1,1455
Island Lake,2017,1,137
Island Lake South,2017,1,35
Bondiss,2017,1,59
South Baptiste,2017,1,28
West Baptiste,2017,1,29
Whispering Hills,2017,1,59
Alexis 133,2017,1,457
Yellowhead County,2017,1,5767
Hinton,2017,1,5157
Edson,2017,1,4466
Improvement District No. 25 Willmore Wilderness,2017,1,0
Crowsnest Pass,2017,1,3325
Kananaskis,2017,1,154
Bighorn No. 8,2017,1,810
Canmore,2017,1,7035
Ghost Lake,2017,1,46
Waiparous,2017,1,23
Improvement District No. 9 Banff,2017,1,690
Jasper,2017,1,2543
Banff,2017,1,4309
Improvement District No. 12 Jasper Park,2017,1,19
Ranchland No. 66,2017,1,42
"Stoney 142, 143, 144",2017,1,1847
Wood Buffalo,2017,1,38350
Improvement District No. 24 Wood Buffalo,2017,1,345
Janvier 194,2017,1,165
Gregoire Lake 176,2017,1,150
Gregoire Lake 176A,2017,1,0
Chipewyan 201A,2017,1,3
Old Fort 217,2017,1,0
Allison Bay 219,2017,1,46
Dog Head 218,2017,1,70
Charles Lake 225,2017,1,0
Fort McKay 174,2017,1,0
Namur River 174A,2017,1,0
Namur Lake 174B,2017,1,0
Fort Mackay,2017,1,310
Thebathi 196,2017,1,17
Thabacha Náre 196A,2017,1,0
High Prairie,2017,1,1371
Swan Hills,2017,1,855
Northern Sunrise County,2017,1,1030
Big Lakes,2017,1,3312
Slave Lake,2017,1,3741
Opportunity No. 17,2017,1,1708
Lesser Slave River No.124,2017,1,1678
Nampa,2017,1,192
Clear Hills,2017,1,1592
Hines Creek,2017,1,217
Northern Lights County,2017,1,2405
Manning,2017,1,622
High Level,2017,1,1982
Mackenzie County,2017,1,6003
Rainbow Lake,2017,1,503
Jean Baptiste Gambler 183,2017,1,152
Wabasca 166,2017,1,86
Wabasca 166A,2017,1,415
Wabasca 166B,2017,1,127
Wabasca 166C,2017,1,98
Wabasca 166D,2017,1,493
Utikoomak Lake 155,2017,1,351
Clear Hills 152C,2017,1,0
Utikoomak Lake 155A,2017,1,63
Drift Pile River 150,2017,1,461
Sucker Creek 150A,2017,1,370
Kapawe'no First Nation (Pakashan 150D),2017,1,3
Swan River 150E,2017,1,164
Sawridge 150G,2017,1,28
Sawridge 150H,2017,1,7
Fox Lake 162,2017,1,999
Kapawe'no First Nation (Freeman 150B),2017,1,65
John d'Or Prairie 215,2017,1,580
Tall Cree 173,2017,1,122
Tall Cree 173A,2017,1,85
Beaver Ranch 163,2017,1,9
Boyer 164,2017,1,124
Child Lake 164A,2017,1,115
Hay Lake 209,2017,1,561
Bushe River 207,2017,1,258
Upper Hay River 212,2017,1,177
Kapawe'no First Nation (Halcro 150C),2017,1,0
Little Buffalo,2017,1,227
Carcajou 187,2017,1,0
Desmarais,2017,1,66
Woodland Cree 226,2017,1,381
Woodland Cree 228,2017,1,76
Kapawe'no First Nation (Grouard 230),2017,1,0
Fort Vermilion 173B,2017,1,46
Loon Lake 235,2017,1,272
Fox Creek,2017,1,1072
Grande Cache,2017,1,2328
Greenview No. 16,2017,1,2833
Valleyview,2017,1,903
Sturgeon Lake 154,2017,1,621
Sturgeon Lake 154A,2017,1,10
Grande Prairie County No. 1,2017,1,12078
Hythe,2017,1,450
Beaverlodge,2017,1,1382
Wembley,2017,1,815
Grande Prairie,2017,1,32159
Sexsmith,2017,1,1408
Peace River,2017,1,3866
Smoky River No. 130,2017,1,1285
McLennan,2017,1,452
Donnelly,2017,1,166
Falher,2017,1,565
Girouxville,2017,1,151
Birch Hills County,2017,1,972
Spirit River No. 133,2017,1,432
Rycroft,2017,1,371
Spirit River,2017,1,552
Saddle Hills County,2017,1,1380
Fairview No. 136,2017,1,991
Fairview,2017,1,1722
Peace No. 135,2017,1,856
Berwyn,2017,1,322
Grimshaw,2017,1,1432
Horse Lakes 152B,2017,1,218
Duncan's 151A,2017,1,85
Cypress County,2017,2,3687
Medicine Hat,2017,2,32854
Forty Mile County No. 8,2017,2,1753
Foremost,2017,2,277
Bow Island,2017,2,1085
Redcliff,2017,2,2911
Warner County No. 5,2017,2,2108
Coutts,2017,2,152
Milk River,2017,2,472
Warner,2017,2,183
Raymond,2017,2,2162
Stirling,2017,2,618
Lethbridge County,2017,2,5416
Lethbridge,2017,2,48217
Coalhurst,2017,2,1126
Nobleford,2017,2,544
Barons,2017,2,157
Picture Butte,2017,2,917
Coaldale,2017,2,4178
Taber,2017,2,3696
Taber,2017,2,4683
Barnwell,2017,2,421
Vauxhall,2017,2,698
Newell County No. 4,2017,2,3649
Tilley,2017,2,188
Brooks,2017,2,7474
Duchess,2017,2,566
Rosemary,2017,2,179
Bassano,2017,2,707
Cardston County,2017,2,2209
Magrath,2017,2,1228
Improvement District No. 4 Waterton,2017,2,45
Cardston,2017,2,2008
Glenwood,2017,2,148
Hill Spring,2017,2,103
Pincher Creek No. 9,2017,2,1569
Pincher Creek,2017,2,2006
Cowley,2017,2,110
Willow Creek No. 26,2017,2,2531
Fort Macleod,2017,2,1729
Granum,2017,2,234
Claresholm,2017,2,2081
Stavely,2017,2,251
Nanton,2017,2,1164
Piikani 147,2017,2,594
Blood 148,2017,2,2439
Blood 148A,2017,2,0
Acadia No. 34,2017,2,213
Special Area No. 2,2017,2,906
Empress,2017,2,97
Hanna,2017,2,1306
Special Area No. 3,2017,2,499
Oyen,2017,2,482
Cereal,2017,2,71
Youngstown,2017,2,89
Special Area No. 4,2017,2,629
Veteran,2017,2,123
Consort,2017,2,313
Vulcan County,2017,2,2010
Carmangay,2017,2,196
Champion,2017,2,198
Vulcan,2017,2,1041
Lomond,2017,2,83
Milo,2017,2,68
Arrowwood,2017,2,100
Wheatland County,2017,2,4300
Strathmore,2017,2,6645
Hussar,2017,2,87
Standard,2017,2,194
Rockyford,2017,2,172
Drumheller,2017,2,4036
Starland County,2017,2,1117
Delia,2017,2,97
Munson,2017,2,100
Morrin,2017,2,137
Kneehill County,2017,2,2577
Carbon,2017,2,297
Acme,2017,2,307
Linden,2017,2,404
Three Hills,2017,2,1801
Trochu,2017,2,604
Siksika 146,2017,2,1591
Foothills No. 31,2017,2,12609
High River,2017,2,8111
Longview,2017,2,162
Turner Valley,2017,2,1338
Black Diamond,2017,2,1512
Okotoks,2017,2,14707
Rocky View County,2017,2,21359
Calgary,2017,2,663028
Chestermere,2017,2,8895
Cochrane,2017,2,10799
Airdrie,2017,2,25524
Irricana,2017,2,666
Beiseker,2017,2,419
Crossfield,2017,2,1661
Mountain View County,2017,2,7220
Carstairs,2017,2,2073
Cremona,2017,2,242
Didsbury,2017,2,3089
Olds,2017,2,5165
Sundre,2017,2,1622
Eden Valley 216,2017,2,304
Tsuu T'ina Nation 145 (Sarcee 145),2017,2,1199
Provost No. 52,2017,2,1091
Provost,2017,2,1033
Czar,2017,2,70
Hughenden,2017,2,123
Amisk,2017,2,116
Paintearth County No. 18,2017,2,1025
Coronation,2017,2,454
Castor,2017,2,518
Halkirk,2017,2,67
Stettler County No. 6,2017,2,2498
Big Valley,2017,2,187
Gadsby,2017,2,12
Botha,2017,2,83
Stettler,2017,2,3039
White Sands,2017,2,49
Rochon Sands,2017,2,29
Donalda,2017,2,128
Flagstaff County,2017,2,1585
Alliance,2017,2,89
Galahad,2017,2,52
Forestburg,2017,2,410
Heisler,2017,2,75
Daysland,2017,2,443
Strome,2017,2,119
Killam,2017,2,508
Sedgewick,2017,2,433
Lougheed,2017,2,107
Hardisty,2017,2,323
Wainwright No. 61,2017,2,1981
Chauvin,2017,2,142
Edgerton,2017,2,163
Wainwright,2017,2,3035
Irma,2017,2,226
Red Deer County,2017,2,9897
Elnora,2017,2,167
Delburne,2017,2,457
Jarvis Bay,2017,2,114
Bowden,2017,2,704
Innisfail,2017,2,4670
Penhold,2017,2,1304
Red Deer,2017,2,51804
Sylvan Lake,2017,2,6884
Norglenwold,2017,2,125
Lacombe County,2017,2,5755
Birchcliff,2017,2,56
Eckville,2017,2,635
Half Moon Bay,2017,2,19
Bentley,2017,2,614
Sunbreaker Cove,2017,2,32
Gull Lake,2017,2,66
Blackfalds,2017,2,3529
Lacombe,2017,2,6860
Clive,2017,2,363
Alix,2017,2,435
Ponoka County,2017,2,4897
Ponoka,2017,2,4104
Parkland Beach,2017,2,63
Rimbey,2017,2,1475
Samson 137,2017,2,2034
Samson 137A,2017,2,19
Montana 139,2017,2,358
Clearwater County,2017,2,5965
Burnstick Lake,2017,2,9
Caroline,2017,2,254
Rocky Mountain House,2017,2,3575
O'Chiese 203,2017,2,378
Sunchild 202,2017,2,330
Big Horn 144A,2017,2,64
Camrose County,2017,2,3914
Bashaw,2017,2,470
Rosalind,2017,2,97
Ferintosh,2017,2,89
Edberg,2017,2,89
New Norway,2017,2,140
Bawlf,2017,2,200
Camrose,2017,2,9647
Bittern Lake,2017,2,101
Hay Lakes,2017,2,206
Beaver County,2017,2,2900
Tofield,2017,2,1203
Ryley,2017,2,261
Holden,2017,2,199
Viking,2017,2,586
Minburn County No. 27,2017,2,1660
Vegreville,2017,2,3178
Innisfree,2017,2,121
Minburn,2017,2,55
Mannville,2017,2,411
Vermilion River County,2017,2,4058
Paradise Valley,2017,2,93
Lloydminster (Part),2017,2,9612
Kitscoty,2017,2,440
Vermilion,2017,2,2178
